0,10.556,-0.094466,10.556,0,1
6.7,10.556,-0.14486,10.551,1,1
6.7,11.226,-0.34904,10.529,1,1
-0.088221,11.896,0,10.529,0,0
-0.090881,11.887,-0.62273,10.444,0,0
-0.09497,11.878,-0.77142,10.379,0,0
-0.10008,11.868,-0.85692,10.299,0,0
-0.105,11.858,0,10.299,0,0
-0.1114,11.848,-0.94149,10.124,0,0
-0.11797,11.837,0,10.124,0,0
-0.12397,11.825,0,10.124,0,0
-0.1294,11.812,-0.82228,9.8572,0,0
-0.13474,11.799,-0.64303,9.7805,0,0
-0.13939,11.786,-0.4574,9.7155,0,0
-0.1434,11.772,-0.30747,9.6605,0,0
-0.14558,11.758,0,9.6605,0,0
-0.14581,11.743,0.1766,9.6345,0,0
-0.1454,11.728,0,9.6345,0,0
-0.14494,11.714,0.0026356,9.6564,0,0
-0.14555,11.699,0,9.6564,0,0
-0.14694,11.685,-0.42507,9.637,0,0
-0.15087,11.67,0,9.637,0,0
-0.15511,11.655,-0.43268,9.5322,0,0
-0.15847,11.64,-0.21911,9.4927,0,0
-0.16069,11.624,0,9.4927,0,0
-0.15964,11.608,0,9.4927,0,0
-0.15781,11.592,0.46443,9.5161,0,0
-0.1545,11.576,0,9.5161,0,0
-0.15145,11.56,0.61094,9.6061,0,0
-0.1467,11.545,0,9.6061,0,0
-0.14132,11.531,0,9.6061,0,0
-0.13585,11.517,0,9.6061,0,0
-0.12905,11.503,0,9.6061,0,0
-0.12271,11.49,0.88189,9.9721,0,0
-0.11594,11.478,0,9.9721,0,0
-0.10788,11.466,0.87532,10.149,0,0
-0.099945,11.455,0.79886,10.243,0,0
-0.09285,11.445,0.76682,10.326,0,0
-0.086435,11.436,0,10.326,0,0
-0.081565,11.427,0,10.326,0,0
-0.077116,11.419,0,10.326,0,0
-0.071824,11.412,0,10.326,0,0
-0.067956,11.404,0,10.326,0,0
-0.063477,11.398,0.47992,10.653,0,0
-0.059195,11.391,0.40909,10.7,0,0
-0.0556,11.385,0,10.7,0,0
-0.052766,11.38,0.42099,10.768,0,0
-0.049279,11.375,0,10.768,0,0
-0.045395,11.37,0,10.768,0,0
-0.041103,11.365,0,10.768,0,0
