0,16.944,0.058987,16.944,0,0
0.0038964,16.944,0,16.944,0,0
0.0098978,16.945,0,16.944,0,0
0.012815,16.946,0,16.944,0,0
0.011946,16.947,0,16.944,0,0
0.011703,16.948,0,16.944,0,0
0.011628,16.949,0,16.944,0,0
0.006328,16.951,0,16.944,0,0
-0.00048296,16.951,0,16.944,0,0
-0.0020953,16.951,0,16.944,0,0
-0.0040912,16.951,0,16.944,0,0
-0.0068135,16.951,0,16.944,0,0
-0.01009,16.95,-0.21178,16.839,0,0
-0.012675,16.949,0,16.839,0,0
-0.013497,16.948,0,16.839,0,0
-0.013959,16.946,0,16.839,0,0
-0.014541,16.945,0,16.839,0,0
-0.015225,16.943,0,16.839,0,0
-0.01658,16.942,0,16.839,0,0
-0.018312,16.94,0,16.839,0,0
-0.020697,16.938,0,16.839,0,0
-0.02301,16.936,0,16.839,0,0
-0.025424,16.934,0,16.839,0,0
-0.027042,16.932,0,16.839,0,0
-0.029369,16.929,0,16.839,0,0
-0.031976,16.926,0,16.839,0,0
-0.032579,16.923,-0.17946,16.57,0,0
-0.033998,16.919,0,16.57,0,0
-0.035189,16.916,0,16.57,0,0
-0.036776,16.913,-0.075561,16.516,0,0
-0.037291,16.909,-0.023271,16.508,0,0
-0.036435,16.905,0,16.508,0,0
-0.035715,16.901,0,16.508,0,0
-0.034975,16.898,0,16.508,0,0
-0.032357,16.894,0,16.508,0,0
-0.031538,16.891,0.11171,16.554,0,0
-0.029839,16.888,0,16.554,0,0
-0.029293,16.885,0.029155,16.573,0,0
-0.028895,16.882,0,16.573,0,0
-0.029162,16.879,0,16.573,0,0
-0.02892,16.876,0,16.573,0,0
-0.029375,16.873,0,16.573,0,0
-0.029992,16.87,0,16.573,0,0
-0.030224,16.867,0,16.573,0,0
-0.031582,16.864,-0.47384,16.531,0,0
-0.035898,16.861,0,16.531,0,0
-0.042533,16.858,0,16.531,0,0
-0.052267,16.853,0,16.531,0,0
-0.064676,16.848,0,16.531,0,0
-0.078005,16.842,0,16.531,0,0
-0.091851,16.834,0,16.531,0,0
-0.10621,16.825,0,16.531,0,0
-0.12,16.814,0,16.531,0,0
-0.12989,16.802,0,16.531,0,0
-0.13688,16.789,0,16.531,0,0
-0.14124,16.775,0,16.531,0,0
-0.14319,16.761,-0.094715,15.322,0,0
-0.14361,16.747,-0.081729,15.313,0,0
-0.14458,16.733,-0.044556,15.297,0,0
-0.14493,16.718,0,15.297,0,0
-0.14331,16.704,0.19948,15.299,0,0
-0.14035,16.689,0,15.299,0,0
-0.13553,16.675,0,15.299,0,0
-0.12981,16.662,0,15.299,0,0
-0.12287,16.649,0,15.299,0,0
-0.11561,16.637,0,15.299,0,0
-0.10837,16.625,0,15.299,0,0
-0.099037,16.614,0,15.299,0,0
-0.088547,16.604,0,15.299,0,0
-0.07677,16.595,0,15.299,0,0
-0.06481,16.588,0,15.299,0,0
-0.053533,16.581,1.0567,16.082,0,0
-0.042277,16.576,0,16.082,0,0
-0.031608,16.572,0,16.082,0,0
-0.020689,16.568,1.0788,16.377,0,0
-0.008356,16.566,0,16.377,0,0
0.016454,16.566,0,16.377,0,0
0.06094,16.567,0,16.377,0,0
0.10133,16.573,0,16.377,0,0
0.1397,16.583,0.93879,16.91,0,0
0.17644,16.597,0,16.91,0,0
0.20504,16.615,0.84053,17.095,0,0
0.22976,16.636,0,17.095,0,0
0.25741,16.659,0,17.095,0,0
0.28278,16.684,0.7287,17.348,0,0
0.29829,16.713,0,17.348,0,0
0.31665,16.742,0,17.348,0,0
0.33095,16.774,0,17.348,0,0
0.35045,16.807,0,17.348,0,0
0.36473,16.842,0,17.348,0,0
0.38219,16.879,0.73907,17.782,0,0
0.39662,16.917,0,17.782,0,0
0.41188,16.957,0,17.782,0,0
0.425,16.998,0,17.782,0,0
0.43852,17.04,0,17.782,0,0
0.45434,17.084,0,17.782,0,0
0.4706,17.129,0,17.782,0,0
0.47866,17.177,0,17.782,0,0
0.49362,17.224,0,17.782,0,0
0.5005,17.274,0.70745,18.472,0,0
0.50863,17.324,0,18.472,0,0
0.51374,17.375,0,18.472,0,0
0.51986,17.426,0,18.472,0,0
0.51471,17.478,0,18.472,0,0
0.50425,17.53,0,18.472,0,0
0.49233,17.58,0,18.472,0,0
0.47053,17.629,-0.052226,18.768,0,0
0.44741,17.676,0,18.768,0,0
0.42524,17.721,-0.24726,18.753,0,0
0.39865,17.763,0,18.753,0,0
0.36697,17.803,0,18.753,0,0
0.33896,17.84,0,18.753,0,0
0.30983,17.874,0,18.753,0,0
0.28339,17.905,0,18.753,0,0
0.25939,17.933,-0.27416,18.568,0,0
0.235,17.959,0,18.568,0,0
0.21241,17.983,0,18.568,0,0
0.19882,18.004,0,18.568,0,0
0.18598,18.024,0,18.568,0,0
0.1741,18.042,0,18.568,0,0
0.1708,18.06,0.055661,18.479,0,0
0.16341,18.077,0.075156,18.478,0,0
0.15667,18.093,0,18.478,0,0
0.15511,18.109,0,18.478,0,0
0.15279,18.124,0.13596,18.5,0,0
0.15188,18.14,0,18.5,0,0
0.14932,18.155,0,18.5,0,0
0.14928,18.17,0,18.5,0,0
0.14765,18.185,0,18.5,0,0
0.14692,18.2,0,18.5,0,0
0.14456,18.214,0.078151,18.571,0,0
0.13872,18.229,0,18.571,0,0
0.139,18.243,0,18.571,0,0
0.13753,18.256,0,18.571,0,0
0.13609,18.27,0,18.571,0,0
0.13544,18.284,0.041067,18.619,0,0
0.13192,18.297,0,18.619,0,0
0.12779,18.311,0,18.619,0,0
0.12414,18.323,0,18.619,0,0
0.1169,18.336,0.10497,18.625,0,0
0.11252,18.347,0.16614,18.626,0,0
0.11855,18.359,0,18.626,0,0
0.12467,18.371,0,18.626,0,0
0.13224,18.383,0,18.626,0,0
0.14078,18.396,0.41282,18.745,0,0
0.15029,18.41,0.3874,18.783,0,0
0.15969,18.425,0,18.783,0,0
0.16384,18.441,0,18.783,0,0
0.17191,18.458,0,18.783,0,0
0.1729,18.475,0,18.783,0,0
0.18105,18.492,0,18.783,0,0
0.18669,18.51,0,18.783,0,0
0.18649,18.529,0,18.783,0,0
0.18525,18.548,0.19894,19.009,0,0
0.18815,18.566,0.19747,19.035,0,0
0.18664,18.585,0.17522,19.05,0,0
0.1839,18.604,0,19.05,0,0
0.18463,18.622,0,19.05,0,0
0.18172,18.64,0,19.05,0,0
0.17677,18.659,0,19.05,0,0
0.17657,18.676,0,19.05,0,0
0.17554,18.694,0,19.05,0,0
0.17285,18.712,0,19.05,0,0
0.16745,18.729,0,19.05,0,0
0.16744,18.746,0,19.05,0,0
0.16278,18.762,0,19.05,0,0
0.15924,18.779,0,19.05,0,0
0.16107,18.794,0,19.05,0,0
0.15933,18.811,0,19.05,0,0
0.16371,18.827,0,19.05,0,0
0.16788,18.843,0.17927,19.265,0,0
0.17001,18.86,0,19.265,0,0
0.1742,18.877,0,19.265,0,0
0.17666,18.894,0,19.265,0,0
0.18009,18.912,0,19.265,0,0
0.17895,18.93,0,19.265,0,0
0.17601,18.948,0.13915,19.391,0,0
0.17714,18.965,0.085616,19.412,0,0
0.17202,18.983,0,19.412,0,0
0.16826,19,0,19.412,0,0
0.16058,19.017,0,19.412,0,0
0.15226,19.033,0,19.412,0,0
0.13754,19.048,0,19.412,0,0
0.11859,19.062,-0.33974,19.362,0,0
0.10383,19.074,0,19.362,0,0
0.088301,19.084,0,19.362,0,0
0.067871,19.093,0,19.362,0,0
0.049845,19.1,0,19.362,0,0
0.028461,19.105,0,19.362,0,0
0.011806,19.108,0,19.362,0,0
-0.0016789,19.109,-0.388,19.091,0,0
-0.0058104,19.109,-0.37531,19.047,0,0
-0.0099328,19.108,-0.38662,19.002,0,0
-0.01318,19.107,0,19.002,0,0
-0.017452,19.106,0,19.002,0,0
-0.020776,19.104,0,19.002,0,0
-0.025152,19.102,0,19.002,0,0
-0.028956,19.1,0,19.002,0,0
-0.032619,19.097,0,19.002,0,0
-0.03505,19.093,0,19.002,0,0
-0.037149,19.09,0,19.002,0,0
-0.040081,19.086,0,19.002,0,0
-0.042938,19.082,0,19.002,0,0
-0.045341,19.078,-0.27193,18.601,0,0
-0.047306,19.073,0,18.601,0,0
-0.050597,19.069,0,18.601,0,0
-0.053638,19.064,0,18.601,0,0
-0.056729,19.058,-0.31884,18.466,0,0
-0.058952,19.052,0,18.466,0,0
-0.06114,19.047,0,18.466,0,0
-0.06354,19.04,0,18.466,0,0
-0.067008,19.034,0,18.466,0,0
-0.070825,19.027,0,18.466,0,0
